ID,date,SID,comic_name,source,filemask,type,destination,path,filename
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%comb_ts.pdf,Sunday Color,/%dS%/,,pe%sW%comb_ts.pdf
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%comb_ts.tif,Sunday Color,/%dS%/,,pe%sW%comb_ts.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%ftc.tif,Sunday Color,/%dS%/,,pe%sW%ftc.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%ftl.tif,Sunday Color,/%dS%/,,pe%sW%ftl.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%hsc.tif,Sunday Color,/%dS%/,,pe%sW%hsc.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%hsl.tif,Sunday Color,/%dS%/,,pe%sW%hsl.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%lvc.tif,Sunday Color,/%dS%/,,pe%sW%lvc.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%lvl.tif,Sunday Color,/%dS%/,,pe%sW%lvl.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%qsc.tif,Sunday Color,/%dS%/,,pe%sW%qsc.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%qsl.tif,Sunday Color,/%dS%/,,pe%sW%qsl.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%svc.tif,Sunday Color,/%dS%/,,pe%sW%svc.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%svl.tif,Sunday Color,/%dS%/,,pe%sW%svl.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%tsc.tif,Sunday Color,/%dS%/,,pe%sW%tsc.tif
,,6,Peanuts,Sunday_Comics/Peanuts_Sunday/,pe%symd%tsl.tif,Sunday Color,/%dS%/,,pe%sW%tsl.tif
,,6,Peanuts,Sunday_Comics/Phoebe_Sundays/,hev%symd%comb_qs.tif,Sunday Color,/%dS%/,,hev%sW%comb_qs.tif
,,6,Peanuts,Sunday_Comics/Phoebe_Sundays/,hev%symd%comb_ts.tif,Sunday Color,/%dS%/,,hev%sW%comb_ts.tif
,,6,Peanuts,Sunday_Comics/Phoebe_Sundays/,hev%symd%qsc.tif,Sunday Color,/%dS%/,,hev%sW%qsc.tif
,,6,Peanuts,Sunday_Comics/Phoebe_Sundays/,hev%symd%qsl.tif,Sunday Color,/%dS%/,,hev%sW%qsl.tif
,,6,Peanuts,Sunday_Comics/Phoebe_Sundays/,hev%symd%tsc.tif,Sunday Color,/%dS%/,,hev%sW%tsc.tif
,,6,Peanuts,Sunday_Comics/Phoebe_Sundays/,hev%symd%tsl.tif,Sunday Color,/%dS%/,,hev%sW%tsl.tif
,,6,Pooch Cafe,Sunday_Comics/Pooch_Cafe_Sunday/,poc%symd%comb_qs.tif,Sunday Color,/%dS%/,,poo%sW%qscmyk.tif
,,6,Pooch Cafe,Sunday_Comics/Pooch_Cafe_Sunday/,poc%symd%comb_ts.tif,Sunday Color,/%dS%/,,poo%sW%tscmyk.tif
,,6,Pooch Cafe,Sunday_Comics/Pooch_Cafe_Sunday/,poc%symd%qsc.tif,Sunday Color,/%dS%/,,poo%sW%qsc.tif
,,6,Pooch Cafe,Sunday_Comics/Pooch_Cafe_Sunday/,poc%symd%qsl.tif,Sunday Color,/%dS%/,,poo%sW%qsl.tif
,,6,Pooch Cafe,Sunday_Comics/Pooch_Cafe_Sunday/,poc%symd%tsc.tif,Sunday Color,/%dS%/,,poo%sW%tsc.tif
,,6,Pooch Cafe,Sunday_Comics/Pooch_Cafe_Sunday/,poc%symd%tsl.tif,Sunday Color,/%dS%/,,poo%sW%tsl.tif
,,6,Real Life,Sunday_Comics/Real_Life_Sunday/,rl%symd%comb_qs.tif,Sunday Color,/%dS%/,,rlf%sW%qscmyk.tif
,,6,Real Life,Sunday_Comics/Real_Life_Sunday/,rl%symd%comb_ts.tif,Sunday Color,/%dS%/,,rlf%sW%tscmyk.tif
,,6,Real Life,Sunday_Comics/Real_Life_Sunday/,rl%symd%qsc.tif,Sunday Color,/%dS%/,,rlf%sW%qsc.tif
,,6,Real Life,Sunday_Comics/Real_Life_Sunday/,rl%symd%qsl.tif,Sunday Color,/%dS%/,,rlf%sW%qsl.tif
,,6,Real Life,Sunday_Comics/Real_Life_Sunday/,rl%symd%tsc.tif,Sunday Color,/%dS%/,,rlf%sW%tsc.tif
,,6,Real Life,Sunday_Comics/Real_Life_Sunday/,rl%symd%tsl.tif,Sunday Color,/%dS%/,,rlf%sW%tsl.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%comb_ht.tif,Sunday Color,/%dS%/,,rar%sW%comb_ht.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%comb_qs.tif,Sunday Color,/%dS%/,,rar%sW%comb_qs.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%comb_ts.tif,Sunday Color,/%dS%/,,rar%sW%comb_ts.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%htc.tif,Sunday Color,/%dS%/,,rar%sW%htc.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%htk.tif,Sunday Color,/%dS%/,,rar%sW%htk.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%htl.tif,Sunday Color,/%dS%/,,rar%sW%htl.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%qsc.tif,Sunday Color,/%dS%/,,rar%sW%qsc.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%qsl.tif,Sunday Color,/%dS%/,,rar%sW%qsl.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%tsc.tif,Sunday Color,/%dS%/,,rar%sW%tsc.tif
,,6,Red and Rover,Sunday_Comics/Red_And_Rover_Sunday/,rar%symd%tsl.tif,Sunday Color,/%dS%/,,rar%sW%tsl.tif
,,6,Stone Soup,Sunday_Comics/Stone_Soup_Sunday/,ss%symd%comb_qs.tif,Sunday Color,/%dS%/,,ss%sW%comb_qs.tif
,,6,Stone Soup,Sunday_Comics/Stone_Soup_Sunday/,ss%symd%comb_ts.tif,Sunday Color,/%dS%/,,ss%sW%comb_ts.tif
,,6,Stone Soup,Sunday_Comics/Stone_Soup_Sunday/,ss%symd%qsc.tif,Sunday Color,/%dS%/,,ss%sW%qsc.tif
,,6,Stone Soup,Sunday_Comics/Stone_Soup_Sunday/,ss%symd%qsl.tif,Sunday Color,/%dS%/,,ss%sW%qsl.tif
,,6,Stone Soup,Sunday_Comics/Stone_Soup_Sunday/,ss%symd%tsc.tif,Sunday Color,/%dS%/,,ss%sW%tsc.tif
,,6,Stone Soup,Sunday_Comics/Stone_Soup_Sunday/,ss%symd%tsl.tif,Sunday Color,/%dS%/,,ss%sW%tsl.tif
,,6,Tank McNamara,Sunday_Comics/Tank_McNamara_Sundays/,tm%symd%comb_qs.tif,Sunday Color,/%dS%/,,tnk%sW%qscmyk.tif
,,6,Tank McNamara,Sunday_Comics/Tank_McNamara_Sundays/,tm%symd%comb_ts.tif,Sunday Color,/%dS%/,,tnk%sW%tscmyk.tif
,,6,Tank McNamara,Sunday_Comics/Tank_McNamara_Sundays/,tm%symd%qsc.tif,Sunday Color,/%dS%/,,tnk%sW%qsc.tif
,,6,Tank McNamara,Sunday_Comics/Tank_McNamara_Sundays/,tm%symd%qsl.tif,Sunday Color,/%dS%/,,tnk%sW%qsl.tif
,,6,Tank McNamara,Sunday_Comics/Tank_McNamara_Sundays/,tm%symd%tsc.tif,Sunday Color,/%dS%/,,tnk%sW%tsc.tif
,,6,Tank McNamara,Sunday_Comics/Tank_McNamara_Sundays/,tm%symd%tsl.tif,Sunday Color,/%dS%/,,tnk%sW%tsl.tif
,,6,That a Baby,Sunday_Comics/Thatababy_Sundays/,tab%symd%comb_qs.tif,Sunday Color,/%dS%/,,tab%sW%comb_qs.tif
,,6,That a Baby,Sunday_Comics/Thatababy_Sundays/,tab%symd%comb_ts.tif,Sunday Color,/%dS%/,,tab%sW%comb_ts.tif
,,6,That a Baby,Sunday_Comics/Thatababy_Sundays/,tab%symd%qsc.tif,Sunday Color,/%dS%/,,tab%sW%qsc.tif
,,6,That a Baby,Sunday_Comics/Thatababy_Sundays/,tab%symd%qsl.tif,Sunday Color,/%dS%/,,tab%sW%qsl.tif
,,6,That a Baby,Sunday_Comics/Thatababy_Sundays/,tab%symd%tsc.tif,Sunday Color,/%dS%/,,tab%sW%tsc.tif
,,6,That a Baby,Sunday_Comics/Thatababy_Sundays/,tab%symd%tsl.tif,Sunday Color,/%dS%/,,tab%sW%tsl.tif
,,6,Wallace the Brave,Sunday_Comics/Wallace_The_Brave_Sundays/,wtb%symd%comb_qs.tif,Sunday Color,/%dS%/,,wtb%sW%comb_qs.tif
,,6,Wallace the Brave,Sunday_Comics/Wallace_The_Brave_Sundays/,wtb%symd%comb_ts.tif,Sunday Color,/%dS%/,,wtb%sW%comb_ts.tif
,,6,Wallace the Brave,Sunday_Comics/Wallace_The_Brave_Sundays/,wtb%symd%qsc.tif,Sunday Color,/%dS%/,,wtb%sW%qsc.tif
,,6,Wallace the Brave,Sunday_Comics/Wallace_The_Brave_Sundays/,wtb%symd%qsl.tif,Sunday Color,/%dS%/,,wtb%sW%qsl.tif
,,6,Wallace the Brave,Sunday_Comics/Wallace_The_Brave_Sundays/,wtb%symd%tsc.tif,Sunday Color,/%dS%/,,wtb%sW%tsc.tif
,,6,Wallace the Brave,Sunday_Comics/Wallace_The_Brave_Sundays/,wtb%symd%tsl.tif,Sunday Color,/%dS%/,,wtb%sW%tsl.tif
,,6,WuMo,Sunday_Comics/WuMo_Sundays/,wm%symd%comb_qs.tif,Sunday Color,/%dS%/,,wm%sW%comb_qs.tif
,,6,WuMo,Sunday_Comics/WuMo_Sundays/,wm%symd%comb_ts.tif,Sunday Color,/%dS%/,,wm%sW%comb_ts.tif
,,6,WuMo,Sunday_Comics/WuMo_Sundays/,wm%symd%qsc.tif,Sunday Color,/%dS%/,,wm%sW%qsc.tif
,,6,WuMo,Sunday_Comics/WuMo_Sundays/,wm%symd%qsl.tif,Sunday Color,/%dS%/,,wm%sW%qsl.tif
,,6,WuMo,Sunday_Comics/WuMo_Sundays/,wm%symd%tsc.tif,Sunday Color,/%dS%/,,wm%sW%tsc.tif
,,6,WuMo,Sunday_Comics/WuMo_Sundays/,wm%symd%tsl.tif,Sunday Color,/%dS%/,,wm%sW%tsl.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%comb_hs.tif,Sunday Color,/%dS%/,,zig%sW%hscmyk.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%comb_qs.tif,Sunday Color,/%dS%/,,zig%sW%qscmyk.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%comb_ts.tif,Sunday Color,/%dS%/,,zig%sW%tscmyk.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%hsc.tif,Sunday Color,/%dS%/,,zig%sW%hsc.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%hsl.tif,Sunday Color,/%dS%/,,zig%sW%hsl.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%qsc.tif,Sunday Color,/%dS%/,,zig%sW%qsc.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%qsl.tif,Sunday Color,/%dS%/,,zig%sW%qsl.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%tsc.tif,Sunday Color,/%dS%/,,zig%sW%tsc.tif
,,6,Ziggy,Sunday_Comics/Ziggy_Sundays/,zi%symd%tsl.tif,Sunday Color,/%dS%/,,zig%sW%tsl.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%comb_hs.tif,Sunday Color,/%dS%/,,cw%sW%comb_hs.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%comb_qs.tif,Sunday Color,/%dS%/,,cw%sW%comb_qs.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%comb_ts.tif,Sunday Color,/%dS%/,,cw%sW%comb_ts.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%hsc.tif,Sunday Color,/%dS%/,,cw%sW%hsc.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%hsl.tif,Sunday Color,/%dS%/,,cw%sW%hsl.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%qsc.tif,Sunday Color,/%dS%/,,cw%sW%qsc.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%qsl.tif,Sunday Color,/%dS%/,,cw%sW%qsl.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%tsc.tif,Sunday Color,/%dS%/,,cw%sW%tsc.tif
,,6,9 Chickweed Lane,UFS_Sunday_Comics/9_Chickweed_Lane_Sunday/,cw%symd%tsl.tif,Sunday Color,/%dS%/,,cw%sW%tsl.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%comb_ft.tif,Sunday Color,/%dS%/,,ao%sW%comb_ft.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%comb_hs.tif,Sunday Color,/%dS%/,,ao%sW%comb_hs.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%comb_qs.tif,Sunday Color,/%dS%/,,ao%sW%comb_qs.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%comb_ts.tif,Sunday Color,/%dS%/,,ao%sW%comb_ts.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%ftc.tif,Sunday Color,/%dS%/,,ao%sW%ftc.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%ftl.tif,Sunday Color,/%dS%/,,ao%sW%ftl.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%hsc.tif,Sunday Color,/%dS%/,,ao%sW%hsc.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%hsl.tif,Sunday Color,/%dS%/,,ao%sW%hsl.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%qsc.tif,Sunday Color,/%dS%/,,ao%sW%qsc.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%qsl.tif,Sunday Color,/%dS%/,,ao%sW%qsl.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%tsc.tif,Sunday Color,/%dS%/,,ao%sW%tsc.tif
,,6,Alley Oop,UFS_Sunday_Comics/Alley_Oop_Sunday/,ao%symd%tsl.tif,Sunday Color,/%dS%/,,ao%sW%tsl.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%comb_hs.tif,Sunday Color,/%dS%/,,aj%sW%comb_hs.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%comb_qs.tif,Sunday Color,/%dS%/,,aj%sW%comb_qs.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%comb_sq.tif,Sunday Color,/%dS%/,,aj%sW%comb_sq.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%comb_ts.tif,Sunday Color,/%dS%/,,aj%sW%comb_ts.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%hsc.tif,Sunday Color,/%dS%/,,aj%sW%hsc.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%hsl.tif,Sunday Color,/%dS%/,,aj%sW%hsl.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%tsc.tif,Sunday Color,/%dS%/,,aj%sW%tsc.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%tsl.tif,Sunday Color,/%dS%/,,aj%sW%tsl.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%sqc.tif,Sunday Color,/%dS%/,,aj%sW%sqc.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%sql.tif,Sunday Color,/%dS%/,,aj%sW%sql.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%tsc.tif,Sunday Color,/%dS%/,,aj%sW%tsc.tif
,,6,Arlo and Janis,UFS_Sunday_Comics/Arlo_and_Janis_Sunday/,aj%symd%tsl.tif,Sunday Color,/%dS%/,,aj%sW%tsl.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%comb_hs.tif,Sunday Color,/%dS%/,,bt%sW%comb_hs.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%comb_qs.tif,Sunday Color,/%dS%/,,bt%sW%comb_qs.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%comb_ts.tif,Sunday Color,/%dS%/,,bt%sW%comb_ts.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%hsc.tif,Sunday Color,/%dS%/,,bt%sW%hsc.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%hsl.tif,Sunday Color,/%dS%/,,bt%sW%hsl.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%qsc.tif,Sunday Color,/%dS%/,,bt%sW%qsc.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%qsl.tif,Sunday Color,/%dS%/,,bt%sW%qsl.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%tsc.tif,Sunday Color,/%dS%/,,bt%sW%tsc.tif
,,6,Betty,UFS_Sunday_Comics/Betty_Sunday/,bt%symd%tsl.tif,Sunday Color,/%dS%/,,bt%sW%tsl.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%comb_hs.tif,Sunday Color,/%dS%/,,bn%sW%comb_hs.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%comb_qs.tif,Sunday Color,/%dS%/,,bn%sW%comb_qs.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%comb_ts.tif,Sunday Color,/%dS%/,,bn%sW%comb_ts.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%hsc.tif,Sunday Color,/%dS%/,,bn%sW%hsc.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%hsl.tif,Sunday Color,/%dS%/,,bn%sW%hsl.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%qsc.tif,Sunday Color,/%dS%/,,bn%sW%qsc.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%qsl.tif,Sunday Color,/%dS%/,,bn%sW%qsl.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%tsc.tif,Sunday Color,/%dS%/,,bn%sW%tsc.tif
,,6,Big Nate,UFS_Sunday_Comics/Big_Nate_Sunday/,bn%symd%tsl.tif,Sunday Color,/%dS%/,,bn%sW%tsl.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%comb_ft.tif,Sunday Color,/%dS%/,,bnl%sW%comb_ft.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%comb_hs.tif,Sunday Color,/%dS%/,,bnl%sW%comb_hs.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%comb_lv.tif,Sunday Color,/%dS%/,,bnl%sW%comb_lv.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%comb_mv.tif,Sunday Color,/%dS%/,,bl%sW%comb_mv.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%comb_qs.tif,Sunday Color,/%dS%/,,bl%sW%comb_qs.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%comb_sq.tif,Sunday Color,/%dS%/,,bl%sW%comb_sq.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%comb_sv.tif,Sunday Color,/%dS%/,,bl%sW%comb_sv.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%comb_ts.tif,Sunday Color,/%dS%/,,bl%sW%comb_ts.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%ftc.tif,Sunday Color,/%dS%/,,bl%sW%ftc.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%ftl.tif,Sunday Color,/%dS%/,,bl%sW%ftl.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%hsc.tif,Sunday Color,/%dS%/,,bl%sW%hsc.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%hsl.tif,Sunday Color,/%dS%/,,bl%sW%hsl.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%lvc.tif,Sunday Color,/%dS%/,,bl%sW%lvc.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%lvl.tif,Sunday Color,/%dS%/,,bl%sW%lvl.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%mvc.tif,Sunday Color,/%dS%/,,bl%sW%mvc.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%mvl.tif,Sunday Color,/%dS%/,,bl%sW%mvl.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%qsc.tif,Sunday Color,/%dS%/,,bl%sW%qsc.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%qsl.tif,Sunday Color,/%dS%/,,bl%sW%qsl.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%sqc.tif,Sunday Color,/%dS%/,,bl%sW%sqc.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%sql.tif,Sunday Color,/%dS%/,,bl%sW%sql.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%svc.tif,Sunday Color,/%dS%/,,bl%sW%svc.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%svl.tif,Sunday Color,/%dS%/,,bl%sW%svl.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%tsc.tif,Sunday Color,/%dS%/,,bl%sW%tsc.tif
,,6,Born Loser,UFS_Sunday_Comics/Born_Loser_Sunday/,bnl%symd%tsl.tif,Sunday Color,/%dS%/,,bl%sW%tsl.tif
,,6,Brevity,UFS_Sunday_Comics/Brevity_Sunday/,bv%symd%comb_qs.tif,Sunday Color,/%dS%/,,bv%sW%comb_qs.tif
,,6,Brevity,UFS_Sunday_Comics/Brevity_Sunday/,bv%symd%comb_ts.tif,Sunday Color,/%dS%/,,bv%sW%comb_ts.tif
,,6,Brevity,UFS_Sunday_Comics/Brevity_Sunday/,bv%symd%qsc.tif,Sunday Color,/%dS%/,,bv%sW%qsc.tif
,,6,Brevity,UFS_Sunday_Comics/Brevity_Sunday/,bv%symd%qsl.tif,Sunday Color,/%dS%/,,bv%sW%qsl.tif
,,6,Brevity,UFS_Sunday_Comics/Brevity_Sunday/,bv%symd%tsc.tif,Sunday Color,/%dS%/,,bv%sW%tsc.tif
,,6,Brevity,UFS_Sunday_Comics/Brevity_Sunday/,bv%symd%tsl.tif,Sunday Color,/%dS%/,,bv%sW%tsl.tif
,,6,Buckets,UFS_Sunday_Comics/Buckets_Sunday/,bu%symd%comb_qs.tif,Sunday Color,/%dS%/,,bu%sW%comb_qs.tif
,,6,Buckets,UFS_Sunday_Comics/Buckets_Sunday/,bu%symd%comb_ts.tif,Sunday Color,/%dS%/,,bu%sW%comb_ts.tif
,,6,Buckets,UFS_Sunday_Comics/Buckets_Sunday/,bu%symd%qsc.tif,Sunday Color,/%dS%/,,bu%sW%qsc.tif
,,6,Buckets,UFS_Sunday_Comics/Buckets_Sunday/,bu%symd%qsl.tif,Sunday Color,/%dS%/,,bu%sW%qsl.tif
,,6,Buckets,UFS_Sunday_Comics/Buckets_Sunday/,bu%symd%tsc.tif,Sunday Color,/%dS%/,,bu%sW%tsc.tif
,,6,Buckets,UFS_Sunday_Comics/Buckets_Sunday/,bu%symd%tsl.tif,Sunday Color,/%dS%/,,bu%sW%tsl.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%comb_ht.tif,Sunday Color,/%dS%/,,dr%sW%comb_ht.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%comb_qs.tif,Sunday Color,/%dS%/,,dr%sW%comb_qs.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%comb_ts.tif,Sunday Color,/%dS%/,,dr%sW%comb_ts.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%htc.tif,Sunday Color,/%dS%/,,dr%sW%htc.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%htl.tif,Sunday Color,/%dS%/,,dr%sW%htl.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%qsc.tif,Sunday Color,/%dS%/,,dr%sW%qsc.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%qsl.tif,Sunday Color,/%dS%/,,dr%sW%qsl.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%tsc.tif,Sunday Color,/%dS%/,,dr%sW%tsc.tif
,,6,Drabble,UFS_Sunday_Comics/Drabble_Sunday/,dr%symd%tsl.tif,Sunday Color,/%dS%/,,dr%sW%tsl.tif
,,6,F Minus,UFS_Sunday_Comics/Fminus_Sunday/,fm%symd%comb_qs.tif,Sunday Color,/%dS%/,,fm%sW%qsccmyk.tif
,,6,F Minus,UFS_Sunday_Comics/Fminus_Sunday/,fm%symd%comb_ts.tif,Sunday Color,/%dS%/,,fm%sW%tsccmyk.tif
,,6,F Minus,UFS_Sunday_Comics/Fminus_Sunday/,fm%symd%qsc.tif,Sunday Color,/%dS%/,,fm%sW%qsc.tif
